ID,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18
ARS 251,1.489487355,2.234231033,2.139504863,2.031713015,2.998573228,2.015380917,3.083500138,2.07417647,3.129230013,2.139504863,3.122697174,2.227698193,3.047569522,2.306092265,2.848317925,2.426949791,2.593537193,2.541274479,2.230964613,2.675197684,1.554815748,2.489011764,1.953318944,2.417150532,1.940253265,2.3452893,2.126439184,2.332223622,2.103574247,2.266895229,2.07744289,2.195033997,2.335490041,2.136238443,2.475946086,2.358354979
ARS 259,2.322424363,1.685472533,3.001839648,1.574414266,3.870707271,1.773665864,3.896838628,1.80959648,3.926236405,1.891256971,3.903371468,1.972917461,3.821710977,2.051311533,3.619192959,2.139504863,3.367678647,2.204833256,3.008372487,2.263628809,2.358354979,1.959851783,2.698062621,1.940253265,2.691529782,1.871658453,2.835252246,1.887990551,2.838518666,1.822662158,2.838518666,1.750800926,3.135762853,1.734468828,3.263153219,1.98271672
ARS 294,2.35182214,1.852059935,3.080233719,1.838994256,3.952367762,2.041512274,4.004630476,2.123172765,4.030761834,2.198300417,4.001364057,2.289760166,3.919703566,2.364887818,3.740050486,2.443281889,3.462404817,2.505343863,3.041036683,2.534741639,2.325690782,2.149304122,2.675197684,2.162369801,2.688263362,2.07744289,2.877715701,2.116639926,2.874449282,2.041512274,2.880982121,1.966384622,3.24682112,1.98271672,3.315415933,2.25709597
ARS 300,2.355088559,1.362096989,3.132496433,1.384961927,4.050360351,1.682206114,4.109155905,1.767133024,4.125488003,1.855326355,4.105889485,1.943519685,3.991564798,2.015380917,3.756382584,2.087242149,3.488536174,2.110107086,3.083500138,2.129705604,2.358354979,1.675673274,2.786255951,1.724669569,2.80258805,1.652808337,2.965909032,1.685472533,2.97570829,1.62341056,2.992040389,1.522151551,3.348080129,1.561348587,3.406875683,1.852059935
ARS 384,1.901056229,1.773665864,2.544540898,1.688738953,3.475470495,1.861859194,3.511401111,1.923921167,3.537532468,1.999048819,3.508134691,2.100307827,3.436273459,2.159103381,3.269686058,2.25382955,2.959376192,2.319157943,2.547807318,2.377953497,1.910855488,2.067643631,2.286493747,2.057844372,2.283227327,1.98271672,2.43674905,2.012114497,2.43674905,1.930454006,2.43674905,1.845527096,2.717661139,1.832461417,2.845051505,2.090508568
ARS 390,2.172169059,1.342498471,2.913646317,1.257571561,3.864174432,1.398027605,3.929502825,1.476421676,3.962167021,1.554815748,3.955634182,1.629943399,3.854375173,1.71813673,3.668189254,1.80306364,3.387277165,1.881457712,2.952843353,1.956585363,2.188501158,1.649541917,2.596803612,1.620144141,2.596803612,1.548282909,2.756858175,1.567881426,2.747058916,1.489487355,2.743792496,1.411093284,3.090032978,1.394761186,3.243554701,1.656074757
ARS 434,1.89778981,1.251038721,2.587004353,1.179177489,3.508134691,1.35229773,3.557130986,1.414359703,3.579995924,1.482954516,3.583262343,1.561348587,3.455871977,1.662607596,3.256620379,1.754067346,2.988773969,1.816129319,2.606602871,1.871658453,1.89778981,1.53848365,2.273428068,1.522151551,2.276694488,1.4470239,2.446548309,1.479688096,2.446548309,1.401294025,2.453081148,1.326166373,2.809120889,1.322899953,2.923445576,1.607078462
ARS 436,2.62293497,1.061586382,3.292550995,0.960327374,4.24634553,1.077918481,4.301874664,1.143246873,4.33453886,1.218374525,4.318206762,1.286969337,4.216947753,1.375162668,4.024228994,1.476421676,3.769448263,1.554815748,3.361145808,1.646275498,2.655599166,1.35883057,3.024704585,1.319633534,3.014905326,1.251038721,3.214156924,1.273903659,3.207624085,1.185710329,3.197824826,1.113849097,3.504868272,1.094250579,3.648590736,1.342498471
ARS 516,2.064377211,1.476421676,2.740526076,1.430691802,3.645324316,1.620144141,3.70085345,1.678939694,3.720451968,1.750800926,3.70085345,1.825928578,3.589795182,1.904322649,3.410142102,1.98271672,3.165160629,2.031713015,2.747058916,2.083975729,2.067643631,1.754067346,2.423683372,1.754067346,2.43348263,1.692005373,2.596803612,1.71813673,2.603336452,1.639742658,2.606602871,1.571147846,2.923445576,1.561348587,3.054102362,1.812862899
ARS 521,1.643009078,1.887990551,2.325690782,1.646275498,3.233755442,1.571147846,3.305616674,1.62341056,3.34154729,1.685472533,3.348080129,1.760600185,3.259886799,1.871658453,3.109631496,1.995782399,2.880982121,2.126439184,2.511876702,2.293026586,1.754067346,2.175435479,2.129705604,2.054577952,2.106840667,1.98598314,2.283227327,1.966384622,2.263628809,1.89452339,2.234231033,1.819395738,2.534741639,1.727935989,2.701329041,1.956585363
ARS 037,1.541750069,1.887990551,2.110107086,1.492753775,3.054102362,1.215108105,3.109631496,1.257571561,3.165160629,1.316367114,3.184759147,1.388228346,3.135762853,1.496020194,3.011638906,1.665874016,2.812387309,1.868392033,2.466146827,2.129705604,1.692005373,2.146037702,2.015380917,1.953318944,1.976183881,1.881457712,2.146037702,1.822662158,2.110107086,1.760600185,2.061110792,1.685472533,2.312625104,1.53195081,2.567405836,1.721403149
ARS 039,2.315891524,1.450290319,2.98224113,1.44375748,3.909904307,1.727935989,3.936035664,1.786731542,3.945834923,1.871658453,3.903371468,1.950052524,3.824977396,2.005581658,3.628992218,2.087242149,3.354612968,2.132972024,2.959376192,2.16563622,2.26036239,1.754067346,2.632734228,1.767133024,2.639267068,1.701804632,2.818920148,1.737735248,2.828719407,1.669140435,2.841785085,1.594012783,3.080233719,1.587479944,3.223956183,1.881457712
ARS 089,1.940253265,1.672406855,2.681730523,1.53195081,3.677988513,1.62667698,3.756382584,1.708337471,3.782513941,1.799797221,3.756382584,1.874924872,3.661656414,1.953318944,3.472204075,2.064377211,3.217423344,2.136238443,2.792788791,2.250563131,2.012114497,1.946786104,2.466146827,1.914121908,2.456347568,1.838994256,2.629467809,1.835727837,2.62293497,1.767133024,2.606602871,1.675673274,2.916912737,1.62341056,3.034503844,1.917388328
ARS 093,1.335965632,2.394285595,1.920654747,2.26036239,2.805854469,2.309358684,2.871182862,2.384486336,2.897314219,2.453081148,2.871182862,2.53147522,2.809120889,2.609869291,2.645799907,2.7111283,2.423683372,2.812387309,2.051311533,2.929978415,1.391494766,2.678464103,1.727935989,2.61966855,1.71813673,2.551073737,1.861859194,2.560872996,1.852059935,2.475946086,1.848793515,2.410617693,2.100307827,2.34855572,2.240763872,2.609869291
ARS 139,2.557606577,1.852059935,3.259886799,1.783465122,4.24307911,2.110107086,4.279009726,2.175435479,4.305141083,2.266895229,4.269210467,2.355088559,4.15488578,2.420416952,3.949101343,2.502077443,3.661656414,2.538008059,3.181492728,2.554340157,2.554340157,2.103574247,2.936511255,2.136238443,2.952843353,2.057844372,3.096565817,2.106840667,3.119430755,2.015380917,3.132496433,1.923921167,3.439539879,1.946786104,3.547331727,2.279960907
ARS 174,1.486220935,2.054577952,2.198300417,1.750800926,3.135762853,1.613611301,3.243554701,1.682206114,3.302350254,1.760600185,3.302350254,1.845527096,3.220689763,1.956585363,3.050835942,2.123172765,2.825452987,2.273428068,2.43674905,2.489011764,1.629943399,2.361621398,2.005581658,2.217898934,1.98598314,2.136238443,2.129705604,2.123172765,2.119906345,2.048045113,2.093774988,1.963118203,2.355088559,1.842260676,2.583737934,2.087242149
ARS 182,1.878191292,1.688738953,2.204833256,1.293502177,2.985507549,0.878666883,3.060635201,0.914597499,3.109631496,0.957060954,3.129230013,1.041987865,3.103098656,1.153046132,3.027971005,1.316367114,2.877715701,1.564615007,2.626201389,1.865125613,1.914121908,2.051311533,2.217898934,1.786731542,2.155836961,1.724669569,2.279960907,1.636476239,2.234231033,1.584213525,2.16890264,1.522151551,2.358354979,1.329432793,2.583737934,1.489487355
ARS 264,1.652808337,1.594012783,2.35182214,1.757333765,3.152094951,2.201566836,3.181492728,2.283227327,3.181492728,2.387752756,3.15862779,2.456347568,3.050835942,2.518409541,2.848317925,2.554340157,2.544540898,2.544540898,2.119906345,2.479212505,1.53195081,1.887990551,1.904322649,2.012114497,1.930454006,1.950052524,2.070910051,2.018647336,2.103574247,1.927187587,2.136238443,1.848793515,2.377953497,1.923921167,2.426949791,2.240763872
ARS 265,2.070910051,1.466622418,2.681730523,1.378429087,3.550598147,1.518885132,3.61592654,1.597279203,3.645324316,1.692005373,3.606127281,1.780198703,3.511401111,1.845527096,3.364412227,1.923921167,3.122697174,2.005581658,2.727460398,2.070910051,2.087242149,1.744268087,2.423683372,1.727935989,2.423683372,1.662607596,2.580471514,1.692005373,2.580471514,1.607078462,2.564139416,1.53195081,2.825452987,1.499286614,2.946310514,1.763866605
ARS 272,2.322424363,1.53848365,2.897314219,1.577680685,3.779247521,1.901056229,3.818444557,1.98271672,3.821710977,2.070910051,3.79557962,2.136238443,3.674722093,2.185234738,3.498335433,2.224431774,3.237021861,2.237497452,2.835252246,2.247296711,2.279960907,1.793264381,2.655599166,1.855326355,2.671931264,1.80306364,2.818920148,1.858592774,2.828719407,1.776932283,2.845051505,1.708337471,3.076967299,1.741001667,3.129230013,2.005581658
ARS 306,1.812862899,1.721403149,2.446548309,1.502553034,3.446072718,1.466622418,3.501601852,1.515618712,3.547331727,1.610344882,3.534266049,1.685472533,3.442806299,1.783465122,3.328481611,1.907589069,3.080233719,2.054577952,2.665398425,2.221165354,1.884724131,2.021913756,2.306092265,1.930454006,2.279960907,1.855326355,2.456347568,1.842260676,2.43674905,1.747534506,2.417150532,1.678939694,2.662132005,1.607078462,2.848317925,1.848793515
ARS 353,1.688738953,2.270161649,2.417150532,2.400818434,3.240288281,2.838518666,3.272952478,2.946310514,3.276218897,3.024704585,3.240288281,3.090032978,3.125963594,3.148828531,2.956109773,3.188025567,2.652332746,3.188025567,2.217898934,3.132496433,1.629943399,2.580471514,1.98924956,2.675197684,2.005581658,2.600070032,2.188501158,2.684996943,2.211366095,2.606602871,2.230964613,2.53147522,2.508610282,2.580471514,2.52494238,2.884248541
ARS 362,2.328957202,1.53848365,2.939777674,1.548282909,3.687787772,1.80633006,3.717185548,1.868392033,3.726984807,1.946786104,3.687787772,2.015380917,3.596328022,2.070910051,3.452605558,2.129705604,3.223956183,2.175435479,2.874449282,2.191767577,2.315891524,1.812862899,2.662132005,1.845527096,2.671931264,1.786731542,2.818920148,1.832461417,2.828719407,1.747534506,2.838518666,1.675673274,3.050835942,1.682206114,3.093299397,1.933720426
ARS 404,2.53147522,1.234706623,3.184759147,1.0811849,4.076491709,1.120381936,4.15488578,1.195509588,4.203882074,1.290235757,4.190816396,1.349031311,4.096090226,1.437224641,3.939302084,1.551549328,3.664922834,1.652808337,3.321948772,1.763866605,2.570672255,1.53848365,2.907113478,1.463355998,2.89078138,1.398027605,3.099832237,1.414359703,3.090032978,1.329432793,3.086766558,1.247772302,3.361145808,1.205308847,3.52446679,1.453556739
ARS 449,2.093774988,1.388228346,2.698062621,1.603812042,3.52120037,2.198300417,3.51793395,2.286493747,3.491802593,2.35182214,3.452605558,2.426949791,3.335014451,2.449814729,3.132496433,2.453081148,2.854850764,2.413884113,2.43348263,2.299559425,1.946786104,1.669140435,2.299559425,1.835727837,2.3452893,1.757333765,2.485745345,1.865125613,2.521675961,1.783465122,2.564139416,1.71160389,2.835252246,1.822662158,2.845051505,2.162369801
ARS 454,2.051311533,1.192243168,2.769923853,1.08445132,3.726984807,1.241239463,3.775981102,1.313100695,3.798846039,1.404560444,3.785780361,1.463355998,3.69758703,1.53848365,3.534266049,1.633209819,3.269686058,1.708337471,2.825452987,1.793264381,2.097041408,1.479688096,2.485745345,1.453556739,2.482478925,1.384961927,2.662132005,1.401294025,2.658865586,1.319633534,2.642533487,1.234706623,2.913646317,1.215108105,3.099832237,1.489487355
ARS 531,1.460089578,2.08070931,2.034979435,1.754067346,2.985507549,1.53848365,3.054102362,1.587479944,3.109631496,1.652808337,3.106365076,1.737735248,3.054102362,1.845527096,2.943044094,1.98924956,2.724193978,2.159103381,2.358354979,2.387752756,1.580947105,2.355088559,1.927187587,2.198300417,1.907589069,2.132972024,2.067643631,2.08070931,2.041512274,2.015380917,2.012114497,1.933720426,2.263628809,1.822662158,2.482478925,2.012114497
ARS 533,1.610344882,2.485745345,2.270161649,2.570672255,3.230489022,3.044303103,3.25335396,3.132496433,3.256620379,3.194558406,3.184759147,3.269686058,3.080233719,3.308883094,2.880982121,3.321948772,2.61640213,3.331748031,2.123172765,3.272952478,1.551549328,2.786255951,1.943519685,2.884248541,1.966384622,2.79605521,2.113373506,2.867916442,2.139504863,2.779723112,2.152570542,2.714394719,2.508610282,2.789522371,2.515143121,3.086766558
ARS 537,2.048045113,1.342498471,2.753591755,1.104049838,3.668189254,1.094250579,3.723718388,1.153046132,3.756382584,1.228173784,3.740050486,1.319633534,3.655123575,1.401294025,3.52446679,1.499286614,3.276218897,1.62341056,2.880982121,1.760600185,2.123172765,1.590746364,2.466146827,1.502553034,2.453081148,1.430691802,2.649066327,1.424158962,2.629467809,1.35556415,2.609869291,1.283702918,2.903847058,1.205308847,3.090032978,1.437224641
ARS 545,1.871658453,1.829194997,2.557606577,1.865125613,3.537532468,2.244030291,3.563663825,2.322424363,3.566930245,2.410617693,3.527733209,2.485745345,3.426474201,2.534741639,3.230489022,2.580471514,2.949576933,2.600070032,2.485745345,2.583737934,1.825928578,2.103574247,2.221165354,2.16563622,2.227698193,2.093774988,2.420416952,2.16563622,2.446548309,2.08070931,2.462880407,2.008848078,2.724193978,2.044778694,2.838518666,2.342022881
ARS 036,1.515618712,1.597279203,2.132972024,1.270637239,2.933244835,1.077918481,3.021438165,1.117115516,3.07043446,1.182443909,3.083500138,1.244505882,3.027971005,1.345764891,2.897314219,1.499286614,2.701329041,1.659341176,2.355088559,1.884724131,1.610344882,1.865125613,1.936986845,1.71487031,1.904322649,1.646275498,2.08070931,1.597279203,2.051311533,1.53521723,2.015380917,1.476421676,2.234231033,1.362096989,2.43348263,1.53195081
ARS 038,1.453556739,1.643009078,2.015380917,1.280436498,2.88751496,1.015856507,2.946310514,1.045254284,2.995306808,1.100783418,3.005106067,1.162845391,2.962642612,1.286969337,2.851584344,1.4470239,2.658865586,1.616877721,2.342022881,1.865125613,1.597279203,1.904322649,1.927187587,1.701804632,1.89452339,1.646275498,2.021913756,1.600545623,1.995782399,1.53848365,1.956585363,1.466622418,2.195033997,1.332699212,2.44001547,1.479688096
ARS 040,2.110107086,1.071385641,2.753591755,1.123648356,3.599594441,1.44049106,3.645324316,1.53195081,3.661656414,1.594012783,3.622459379,1.672406855,3.52446679,1.71813673,3.318682352,1.767133024,3.096565817,1.789997962,2.665398425,1.786731542,2.048045113,1.35556415,2.417150532,1.394761186,2.426949791,1.335965632,2.570672255,1.375162668,2.587004353,1.306567855,2.606602871,1.234706623,2.871182862,1.270637239,2.98224113,1.554815748
ARS 042,2.286493747,1.741001667,2.923445576,1.600545623,3.733517647,1.649541917,3.79557962,1.71160389,3.828243816,1.770399444,3.821710977,1.845527096,3.726984807,1.927187587,3.553864566,2.028446595,3.328481611,2.116639926,2.992040389,2.217898934,2.332223622,1.98598314,2.652332746,1.946786104,2.645799907,1.874924872,2.818920148,1.871658453,2.809120889,1.819395738,2.79932163,1.747534506,3.093299397,1.705071051,3.207624085,1.930454006
ARS 045,2.629467809,1.731202408,3.286018156,1.80633006,4.099356646,2.113373506,4.145086521,2.198300417,4.158152199,2.26036239,4.135287262,2.328957202,4.017696155,2.387752756,3.805378879,2.449814729,3.573463084,2.462880407,3.171693469,2.453081148,2.587004353,2.012114497,2.936511255,2.061110792,2.959376192,1.999048819,3.099832237,2.054577952,3.112897915,1.98271672,3.125963594,1.907589069,3.397076424,1.956585363,3.413408522,2.195033997
ARS 048,2.547807318,1.620144141,3.204357665,1.388228346,4.073225289,1.342498471,4.128754423,1.394761186,4.177750717,1.463355998,4.190816396,1.53195081,4.112422325,1.643009078,3.945834923,1.770399444,3.710652709,1.907589069,3.377477906,2.044778694,2.639267068,1.878191292,2.995306808,1.796530801,2.969175451,1.724669569,3.168427049,1.705071051,3.145562112,1.629943399,3.129230013,1.564615007,3.390543584,1.486220935,3.550598147,1.708337471
ARS 082,2.472679666,1.492753775,3.122697174,1.610344882,3.877240111,1.953318944,3.900105048,2.028446595,3.900105048,2.093774988,3.873973691,2.152570542,3.766181843,2.195033997,3.566930245,2.217898934,3.299083835,2.217898934,2.946310514,2.175435479,2.413884113,1.734468828,2.750325335,1.822662158,2.779723112,1.757333765,2.929978415,1.829194997,2.949576933,1.760600185,2.98224113,1.705071051,3.223956183,1.757333765,3.237021861,1.98271672
ARS 128,2.603336452,1.512352293,3.240288281,1.319633534,4.089557387,1.309834275,4.177750717,1.368629828,4.220214173,1.437224641,4.216947753,1.509085873,4.132020842,1.610344882,3.958900602,1.724669569,3.749849745,1.822662158,3.380744326,1.950052524,2.655599166,1.770399444,3.024704585,1.698538212,3.011638906,1.633209819,3.191291987,1.62667698,3.174959888,1.551549328,3.16189421,1.479688096,3.455871977,1.414359703,3.602860861,1.643009078
ARS 136,1.509085873,1.698538212,2.018647336,1.247772302,2.789522371,0.868867624,2.861383603,0.888466142,2.916912737,0.927663177,2.956109773,0.986458731,2.920179157,1.117115516,2.818920148,1.303301436,2.652332746,1.509085873,2.374687077,1.796530801,1.659341176,1.917388328,1.953318944,1.698538212,1.910855488,1.639742658,2.08070931,1.561348587,2.018647336,1.489487355,1.979450301,1.437224641,2.221165354,1.247772302,2.456347568,1.375162668
ARS 178,2.420416952,1.659341176,3.024704585,1.4470239,3.913170727,1.391494766,3.985031959,1.456823159,4.024228994,1.53521723,4.004630476,1.629943399,3.936035664,1.705071051,3.775981102,1.822662158,3.534266049,1.966384622,3.188025567,2.116639926,2.492278184,1.956585363,2.838518666,1.855326355,2.825452987,1.786731542,2.998573228,1.767133024,2.985507549,1.688738953,2.969175451,1.610344882,3.210890504,1.512352293,3.34154729,1.770399444
ARS 180,2.394285595,1.692005373,3.044303103,1.541750069,3.926236405,1.551549328,4.011163316,1.610344882,4.043827512,1.692005373,4.040561092,1.760600185,3.942568503,1.848793515,3.779247521,1.963118203,3.52446679,2.067643631,3.152094951,2.175435479,2.459613988,1.972917461,2.818920148,1.901056229,2.815653728,1.842260676,2.97897471,1.845527096,2.969175451,1.757333765,2.952843353,1.692005373,3.243554701,1.629943399,3.384010745,1.865125613
ARS 181,2.518409541,1.522151551,3.076967299,1.741001667,3.759649004,2.224431774,3.782513941,2.306092265,3.772714682,2.394285595,3.733517647,2.446548309,3.61592654,2.466146827,3.43300704,2.456347568,3.178226308,2.400818434,2.841785085,2.299559425,2.420416952,1.767133024,2.714394719,1.891256971,2.740526076,1.842260676,2.874449282,1.930454006,2.910379898,1.861859194,2.943044094,1.80633006,3.210890504,1.933720426,3.174959888,2.172169059
ARS 261,2.155836961,1.398027605,2.733993237,1.071385641,3.537532468,0.908064659,3.599594441,0.950528115,3.645324316,1.002790829,3.661656414,1.08771774,3.593061602,1.185710329,3.465671236,1.335965632,3.292550995,1.482954516,3.005106067,1.675673274,2.244030291,1.636476239,2.547807318,1.502553034,2.5282088,1.44049106,2.70459546,1.394761186,2.678464103,1.332699212,2.645799907,1.26737082,2.900580639,1.133447614,3.07370088,1.326166373
ARS 268,2.044778694,1.649541917,2.750325335,1.571147846,3.648590736,1.727935989,3.713919129,1.80633006,3.740050486,1.874924872,3.733517647,1.956585363,3.642057897,2.041512274,3.436273459,2.146037702,3.155361371,2.227698193,2.730726818,2.302825845,2.038245854,1.936986845,2.407351273,1.927187587,2.410617693,1.852059935,2.606602871,1.878191292,2.606602871,1.80633006,2.606602871,1.721403149,2.936511255,1.71487031,2.972441871,1.963118203
ARS 269,2.299559425,1.80306364,2.965909032,1.515618712,3.851108753,1.401294025,3.942568503,1.450290319,3.994831218,1.509085873,3.985031959,1.62667698,3.877240111,1.747534506,3.769448263,1.848793515,3.52120037,2.002315238,3.139029272,2.16890264,2.377953497,2.07744289,2.733993237,1.963118203,2.70459546,1.891256971,2.923445576,1.855326355,2.88751496,1.780198703,2.854850764,1.71487031,3.148828531,1.603812042,3.34481371,1.829194997
ARS 313,2.175435479,1.411093284,2.861383603,1.564615007,3.622459379,1.98271672,3.638791477,2.031713015,3.632258638,2.116639926,3.589795182,2.16890264,3.468937656,2.211366095,3.279485317,2.221165354,3.054102362,2.224431774,2.668664844,2.162369801,2.083975729,1.649541917,2.459613988,1.763866605,2.475946086,1.71813673,2.609869291,1.786731542,2.639267068,1.71160389,2.662132005,1.643009078,2.952843353,1.724669569,2.97570829,1.972917461
ARS 351,1.927187587,1.313100695,2.649066327,1.339232052,3.472204075,1.584213525,3.537532468,1.672406855,3.544065307,1.744268087,3.514667531,1.822662158,3.403609263,1.884724131,3.210890504,1.946786104,2.949576933,1.976183881,2.538008059,1.98598314,1.920654747,1.587479944,2.25709597,1.62341056,2.273428068,1.554815748,2.449814729,1.610344882,2.469413247,1.525417971,2.482478925,1.466622418,2.818920148,1.489487355,2.848317925,1.747534506
ARS 356,1.649541917,1.643009078,2.315891524,1.567881426,3.220689763,1.744268087,3.243554701,1.783465122,3.266419638,1.858592774,3.227222603,1.940253265,3.132496433,2.012114497,2.972441871,2.090508568,2.737259657,2.16890264,2.364887818,2.244030291,1.685472533,1.946786104,1.999048819,1.907589069,1.995782399,1.842260676,2.185234738,1.868392033,2.188501158,1.793264381,2.185234738,1.731202408,2.475946086,1.695271792,2.577205095,1.946786104
ARS 364,2.655599166,1.695271792,3.233755442,1.509085873,4.109155905,1.512352293,4.145086521,1.561348587,4.161418619,1.610344882,4.145086521,1.685472533,4.06342603,1.770399444,3.877240111,1.874924872,3.681254932,1.979450301,3.374211486,2.08070931,2.720927559,1.920654747,3.050835942,1.858592774,3.044303103,1.789997962,3.197824826,1.786731542,3.184759147,1.71487031,3.171693469,1.643009078,3.468937656,1.577680685,3.583262343,1.776932283
ARS 400,2.629467809,1.672406855,3.282751736,1.558082167,4.164685039,1.62341056,4.207148494,1.665874016,4.24307911,1.734468828,4.233279851,1.799797221,4.148352941,1.871658453,3.955634182,1.976183881,3.69758703,2.07744289,3.318682352,2.16890264,2.665398425,1.923921167,3.021438165,1.884724131,3.018171746,1.835727837,3.191291987,1.848793515,3.181492728,1.763866605,3.178226308,1.701804632,3.449339138,1.665874016,3.537532468,1.884724131
ARS 057,1.708337471,1.845527096,2.244030291,1.561348587,3.050835942,1.437224641,3.119430755,1.489487355,3.155361371,1.545016489,3.152094951,1.620144141,3.083500138,1.71813673,2.959376192,1.865125613,2.769923853,2.018647336,2.472679666,2.188501158,1.793264381,2.110107086,2.123172765,1.979450301,2.097041408,1.910855488,2.250563131,1.89778981,2.224431774,1.80633006,2.208099675,1.737735248,2.377953497,1.649541917,2.560872996,1.855326355
ARS 100,1.335965632,2.554340157,1.992515979,2.328957202,2.972441871,2.293026586,3.044303103,2.361621398,3.096565817,2.449814729,3.086766558,2.547807318,3.021438165,2.639267068,2.828719407,2.779723112,2.560872996,2.926711996,2.155836961,3.080233719,1.414359703,2.867916442,1.763866605,2.779723112,1.741001667,2.698062621,1.927187587,2.688263362,1.904322649,2.609869291,1.884724131,2.521675961,2.221165354,2.430216211,2.338756461,2.694796202
ARS 108,1.185710329,1.783465122,1.682206114,1.424158962,2.541274479,1.120381936,2.61966855,1.16937823,2.662132005,1.231440204,2.668664844,1.319633534,2.609869291,1.424158962,2.505343863,1.574414266,2.3452893,1.750800926,2.021913756,2.002315238,1.339232052,2.018647336,1.643009078,1.842260676,1.603812042,1.780198703,1.757333765,1.721403149,1.71160389,1.646275498,1.672406855,1.587479944,1.868392033,1.4470239,2.051311533,1.643009078
ARS 142,1.616877721,1.580947105,2.230964613,1.53195081,3.083500138,1.734468828,3.132496433,1.80959648,3.145562112,1.881457712,3.132496433,1.956585363,3.034503844,2.018647336,2.867916442,2.100307827,2.61966855,2.162369801,2.224431774,2.191767577,1.616877721,1.842260676,1.972917461,1.858592774,1.979450301,1.786731542,2.106840667,1.816129319,2.103574247,1.747534506,2.106840667,1.669140435,2.384486336,1.662607596,2.505343863,1.927187587
ARS 188,2.753591755,1.2641044,3.364412227,1.300035016,4.135287262,1.629943399,4.171217878,1.71160389,4.174484298,1.799797221,4.145086521,1.865125613,4.040561092,1.914121908,3.838043075,1.963118203,3.61266012,1.999048819,3.256620379,1.98598314,2.70459546,1.551549328,3.057368781,1.616877721,3.07043446,1.548282909,3.233755442,1.610344882,3.25335396,1.525417971,3.266419638,1.437224641,3.488536174,1.463355998,3.478736915,1.734468828
ARS 196,1.910855488,1.437224641,2.456347568,1.08771774,3.286018156,0.875400463,3.361145808,0.930929597,3.416674942,1.002790829,3.436273459,1.074652061,3.384010745,1.162845391,3.266419638,1.296768596,3.063901621,1.476421676,2.769923853,1.685472533,2.057844372,1.672406855,2.410617693,1.509085873,2.377953497,1.437224641,2.541274479,1.401294025,2.502077443,1.316367114,2.466146827,1.241239463,2.649066327,1.136714034,2.805854469,1.345764891
ARS 276,1.832461417,1.607078462,2.397552014,1.463355998,3.217423344,1.525417971,3.272952478,1.594012783,3.312149513,1.669140435,3.305616674,1.754067346,3.217423344,1.829194997,3.07370088,1.920654747,2.867916442,2.008848078,2.502077443,2.106840667,1.868392033,1.838994256,2.208099675,1.832461417,2.198300417,1.760600185,2.368154238,1.767133024,2.364887818,1.688738953,2.3452893,1.613611301,2.538008059,1.571147846,2.665398425,1.80633006
ARS 282,1.322899953,1.80959648,1.852059935,1.44049106,2.691529782,1.149779713,2.763391014,1.195509588,2.805854469,1.241239463,2.841785085,1.335965632,2.79932163,1.437224641,2.678464103,1.613611301,2.505343863,1.796530801,2.175435479,2.031713015,1.505819453,2.041512274,1.825928578,1.865125613,1.789997962,1.793264381,1.946786104,1.750800926,1.904322649,1.672406855,1.865125613,1.597279203,2.041512274,1.479688096,2.25709597,1.656074757
ARS 325,2.453081148,1.450290319,3.165160629,1.424158962,4.024228994,1.662607596,4.06342603,1.750800926,4.073225289,1.822662158,4.034028253,1.89452339,3.942568503,1.943519685,3.766181843,2.025180176,3.504868272,2.07744289,3.116164335,2.103574247,2.443281889,1.721403149,2.79932163,1.744268087,2.79605521,1.669140435,2.995306808,1.71813673,2.998573228,1.646275498,3.008372487,1.567881426,3.305616674,1.561348587,3.354612968,1.822662158
ARS 369,1.972917461,1.283702918,2.62293497,1.35883057,3.446072718,1.770399444,3.482003334,1.865125613,3.485269754,1.950052524,3.436273459,2.015380917,3.33828087,2.067643631,3.15862779,2.100307827,2.89078138,2.110107086,2.485745345,2.054577952,1.920654747,1.554815748,2.286493747,1.665874016,2.309358684,1.580947105,2.469413247,1.662607596,2.489011764,1.577680685,2.505343863,1.496020194,2.7111283,1.53195081,2.792788791,1.842260676
ARS 372,2.53147522,1.878191292,3.142295692,1.737735248,4.034028253,1.819395738,4.102623066,1.910855488,4.125488003,1.979450301,4.102623066,2.057844372,4.027495414,2.136238443,3.88377295,2.234231033,3.642057897,2.34855572,3.259886799,2.446548309,2.600070032,2.162369801,2.936511255,2.126439184,2.929978415,2.048045113,3.106365076,2.061110792,3.093299397,1.98271672,3.083500138,1.901056229,3.351346549,1.865125613,3.475470495,2.116639926
ARS 373,2.789522371,1.411093284,3.272952478,1.724669569,3.854375173,2.417150532,3.834776655,2.502077443,3.811911718,2.554340157,3.743316905,2.593537193,3.61266012,2.593537193,3.43300704,2.541274479,3.223956183,2.453081148,2.851584344,2.25382955,2.600070032,1.620144141,2.88751496,1.845527096,2.936511255,1.796530801,3.044303103,1.923921167,3.096565817,1.878191292,3.142295692,1.816129319,3.312149513,1.927187587,3.243554701,2.195033997
