ID,Biome,State,Latitude,Lat_group,Locality,Lat_grouple,Family,Fam_new,Temp_let,Temp_num,Sex,Sex1,Wing.length..mm.,sLL,Emtime,AdRate,LarvRate,Puplen,Puprate,AL,growth,log_sLL,log_Emtime,log_AL,log_growth,GrpB,GrpL,Temp_fac,abs_Lat,Pop
APR 707,Amazon,Amazonas,-3.028,1,APR,Low latitude,6,A4,C,28,M,1,2.709,16,18,0.055555556,0.0625,2,0.5,2,0.062286223,2.772588722,2.890371758,0.693147181,2.776015022,28 Amazon,28 Low latitude,28,3.028,Amazon Low latitude
APR 708,Amazon,Amazonas,-3.028,1,APR,Low latitude,6,A4,C,28,M,1,2.802,17,19,0.052631579,0.058823529,2,0.5,2,0.06060785,2.833213344,2.944438979,0.693147181,2.803330858,28 Amazon,28 Low latitude,28,3.028,Amazon Low latitude
APR 709,Amazon,Amazonas,-3.028,1,APR,Low latitude,6,A4,C,28,F,0,2.319,13,15,0.066666667,0.076923077,2,0.5,2,0.064702774,2.564949357,2.708050201,0.693147181,2.737951208,28 Amazon,28 Low latitude,28,3.028,Amazon Low latitude
APR 710,Amazon,Amazonas,-3.028,1,APR,Low latitude,6,A4,C,28,M,1,2.571,14,16,0.0625,0.071428571,2,0.5,2,0.067449638,2.63905733,2.772588722,0.693147181,2.696374067,28 Amazon,28 Low latitude,28,3.028,Amazon Low latitude
APR 711,Amazon,Amazonas,-3.028,1,APR,Low latitude,6,A4,C,28,M,1,NA,16,18,0.055555556,0.0625,2,0.5,1,NA,2.772588722,2.890371758,0,NA,28 Amazon,28 Low latitude,28,3.028,Amazon Low latitude
APR 712,Amazon,Amazonas,-3.028,1,APR,Low latitude,6,A4,C,28,M,1,2.766,18,20,0.05,0.055555556,2,0.5,2,0.056522346,2.890371758,2.995732274,0.693147181,2.873119209,28 Amazon,28 Low latitude,28,3.028,Amazon Low latitude
APR 713,Amazon,Amazonas,-3.028,1,APR,Low latitude,6,A4,C,28,F,0,2.553,18,19,0.052631579,0.055555556,1,1,2,0.052070508,2.890371758,2.944438979,0.693147181,2.955156562,28 Amazon,28 Low latitude,28,3.028,Amazon Low latitude
APR 714,Amazon,Amazonas,-3.028,1,APR,Low latitude,6,A4,C,28,F,0,2.443,13,14,0.071428571,0.076923077,1,1,2,0.068709753,2.564949357,2.63905733,0.693147181,2.677864121,28 Amazon,28 Low latitude,28,3.028,Amazon Low latitude
APR 716,Amazon,Amazonas,-3.028,1,APR,Low latitude,6,A4,C,28,F,0,2.34,14,15,0.066666667,0.071428571,1,1,2,0.060725066,2.63905733,2.708050201,0.693147181,2.801398711,28 Amazon,28 Low latitude,28,3.028,Amazon Low latitude
APR 717,Amazon,Amazonas,-3.028,1,APR,Low latitude,6,A4,C,28,M,1,2.542,14,16,0.0625,0.071428571,2,0.5,2,0.066639369,2.63905733,2.772588722,0.693147181,2.708459743,28 Amazon,28 Low latitude,28,3.028,Amazon Low latitude
APR 718,Amazon,Amazonas,-3.028,1,APR,Low latitude,6,A4,C,28,M,1,2.652,15,17,0.058823529,0.066666667,2,0.5,2,0.065020938,2.708050201,2.833213344,0.693147181,2.733045935,28 Amazon,28 Low latitude,28,3.028,Amazon Low latitude
ARS 021,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,A,20,M,1,2.765,17,20,0.05,0.058823529,3,0.333333333,5,0.05982592,2.833213344,2.995732274,1.609437912,2.816316272,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 022,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,A,20,F,0,2.78,18,20,0.05,0.055555556,2,0.5,5,0.056802829,2.890371758,2.995732274,1.609437912,2.868169143,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 023,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,A,20,M,1,2.758,18,21,0.047619048,0.055555556,3,0.333333333,5,0.056361432,2.890371758,3.044522438,1.609437912,2.875970181,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 024,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,A,20,F,0,2.671,18,21,0.047619048,0.055555556,3,0.333333333,4,0.054580719,2.890371758,3.044522438,1.386294361,2.908074598,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 025,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,A,20,F,0,2.751,20,23,0.043478261,0.05,3,0.333333333,5,0.050598224,2.995732274,3.135494216,1.609437912,2.9838388,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 026,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,A,20,F,0,2.719,16,19,0.052631579,0.0625,3,0.333333333,6,0.06251651,2.772588722,2.944438979,1.791759469,2.772324591,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 027,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,A,20,M,1,2.726,18,21,0.047619048,0.055555556,3,0.333333333,2,0.055713074,2.890371758,3.044522438,0.693147181,2.887540437,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 028,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,A,20,F,0,2.717,20,23,0.043478261,0.05,3,0.333333333,4,0.049976417,2.995732274,3.135494216,1.386294361,2.996204054,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 029,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,A,20,F,0,2.685,20,23,0.043478261,0.05,3,0.333333333,4,0.049384036,2.995732274,3.135494216,1.386294361,3.008128057,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 030,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,A,20,F,0,2.802,21,24,0.041666667,0.047619048,3,0.333333333,5,0.049063498,3.044522438,3.17805383,1.609437912,3.014639952,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 031,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,A,20,F,0,2.821,15,18,0.055555556,0.066666667,3,0.333333333,5,0.069139429,2.708050201,2.890371758,1.609437912,2.671630106,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 032,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,A,20,M,1,2.788,16,18,0.055555556,0.0625,2,0.5,5,0.064082781,2.772588722,2.890371758,1.609437912,2.747579581,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 033,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,A,20,F,0,2.744,17,20,0.05,0.058823529,3,0.333333333,5,0.059377454,2.833213344,2.995732274,1.609437912,2.823840695,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 034,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,A,20,M,1,2.732,18,21,0.047619048,0.055555556,3,0.333333333,3,0.055835219,2.890371758,3.044522438,1.098612289,2.885350444,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 035,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,A,20,F,0,2.872,20,23,0.043478261,0.05,3,0.333333333,5,0.052750433,2.995732274,3.135494216,1.609437912,2.942183306,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 036,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,B,24,M,1,2.648,13,15,0.066666667,0.076923077,2,0.5,3,0.074908049,2.564949357,2.708050201,1.098612289,2.59149393,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 037,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,B,24,F,0,2.639,14,16,0.0625,0.071428571,2,0.5,3,0.06931429,2.63905733,2.772588722,1.098612289,2.669104192,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 038,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,B,24,M,1,2.694,14,16,0.0625,0.071428571,2,0.5,2,0.070787648,2.63905733,2.772588722,0.693147181,2.648070751,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 039,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,B,24,F,0,2.713,19,21,0.047619048,0.052631579,2,0.5,4,0.052529212,2.944438979,3.044522438,1.386294361,2.946385839,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 040,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,B,24,M,1,2.771,20,22,0.045454545,0.05,2,0.5,3,0.050960413,2.995732274,3.091042453,1.098612289,2.976706158,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 041,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,B,24,M,1,2.487,14,16,0.0625,0.071428571,2,0.5,3,0.06507694,2.63905733,2.772588722,1.098612289,2.732185011,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 042,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,B,24,M,1,2.526,15,17,0.058823529,0.066666667,2,0.5,2,0.061775802,2.708050201,2.833213344,0.693147181,2.784243551,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 043,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,B,24,M,1,2.566,16,18,0.055555556,0.0625,2,0.5,2,0.058896767,2.772588722,2.890371758,0.693147181,2.831969086,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 044,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,B,24,M,1,2.64,18,20,0.05,0.055555556,2,0.5,3,0.053932162,2.890371758,2.995732274,1.098612289,2.92002828,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 045,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,B,24,M,1,2.705,18,20,0.05,0.055555556,2,0.5,2,0.05528344,2.890371758,2.995732274,0.693147181,2.895281881,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 046,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,B,24,M,1,2.66,13,15,0.066666667,0.076923077,2,0.5,2,0.075255856,2.564949357,2.708050201,0.693147181,2.586861563,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 047,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,B,24,M,1,NA,16,18,0.055555556,0.0625,2,0.5,2,NA,2.772588722,2.890371758,0.693147181,NA,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 048,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,B,24,M,1,2.665,17,19,0.052631579,0.058823529,2,0.5,3,0.057659062,2.833213344,2.944438979,1.098612289,2.853207851,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 049,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,B,24,F,0,2.862,19,21,0.047619048,0.052631579,2,0.5,4,0.055343194,2.944438979,3.044522438,1.386294361,2.894201595,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 051,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,C,28,M,1,2.547,11,12,0.083333333,0.090909091,1,1,2,0.084992381,2.397895273,2.48490665,0.693147181,2.465193656,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 052,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,C,28,M,1,2.695,13,15,0.066666667,0.076923077,2,0.5,1,0.0762614,2.564949357,2.708050201,0,2.573588362,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 053,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,C,28,M,1,2.704,14,16,0.0625,0.071428571,2,0.5,2,0.071052297,2.63905733,2.772588722,0.693147181,2.644339095,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 054,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,C,28,M,1,2.584,14,16,0.0625,0.071428571,2,0.5,2,0.067809899,2.63905733,2.772588722,0.693147181,2.691047092,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 055,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,C,28,F,0,2.689,17,18,0.055555556,0.058823529,1,1,2,0.058186434,2.833213344,2.890371758,0.693147181,2.844103045,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 056,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,C,28,M,1,2.536,14,16,0.0625,0.071428571,2,0.5,2,0.066470574,2.63905733,2.772588722,0.693147181,2.710995925,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 057,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,C,28,F,0,2.356,14,16,0.0625,0.071428571,2,0.5,2,0.061211805,2.63905733,2.772588722,0.693147181,2.793415221,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 058,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,C,28,M,1,2.403,14,16,0.0625,0.071428571,2,0.5,1,0.062622711,2.63905733,2.772588722,0,2.770627268,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 059,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,C,28,M,1,2.699,15,17,0.058823529,0.066666667,2,0.5,2,0.066192089,2.708050201,2.833213344,0.693147181,2.715194326,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 060,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,C,28,F,0,2.734,16,18,0.055555556,0.0625,2,0.5,2,0.062860359,2.772588722,2.890371758,0.693147181,2.766839542,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 061,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,C,28,M,1,2.533,13,15,0.066666667,0.076923077,2,0.5,2,0.071492644,2.564949357,2.708050201,0.693147181,2.638160717,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 062,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,C,28,F,0,2.377,14,16,0.0625,0.071428571,2,0.5,2,0.061845656,2.63905733,2.772588722,0.693147181,2.783113412,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 063,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,C,28,M,1,2.532,15,16,0.0625,0.066666667,1,1,2,0.061933967,2.708050201,2.772588722,0.693147181,2.781686511,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 064,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,C,28,F,0,2.572,16,17,0.058823529,0.0625,1,1,3,0.059042738,2.772588722,2.833213344,1.098612289,2.829493726,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 065,Amazon,Amazonas,-2.864,1,ARS,Low latitude,14,A23,C,28,M,1,2.674,17,18,0.055555556,0.058823529,1,1,2,0.057857381,2.833213344,2.890371758,0.693147181,2.849774243,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 066,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,A,20,M,1,2.764,16,19,0.052631579,0.0625,3,0.333333333,5,0.063542432,2.772588722,2.944438979,1.609437912,2.756047382,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 067,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,A,20,M,1,2.691,17,19,0.052631579,0.058823529,2,0.5,5,0.058230169,2.833213344,2.944438979,1.609437912,2.843351692,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 068,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,A,20,M,1,2.818,17,20,0.05,0.058823529,3,0.333333333,4,0.060942789,2.833213344,2.995732274,1.386294361,2.79781974,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 069,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,A,20,M,1,2.776,18,21,0.047619048,0.055555556,3,0.333333333,3,0.056722836,2.890371758,3.044522438,1.098612289,2.869578403,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 070,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,A,20,F,0,2.959,19,22,0.045454545,0.052631579,3,0.333333333,5,0.057097441,2.944438979,3.091042453,1.609437912,2.862995985,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 071,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,A,20,M,1,2.63,18,21,0.047619048,0.055555556,3,0.333333333,4,0.053721325,2.890371758,3.044522438,1.386294361,2.923945247,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 072,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,A,20,M,1,2.656,18,21,0.047619048,0.055555556,3,0.333333333,4,0.054267846,2.890371758,3.044522438,1.386294361,2.913823378,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 073,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,A,20,M,1,2.691,19,22,0.045454545,0.052631579,3,0.333333333,3,0.052100677,2.944438979,3.091042453,1.098612289,2.954577327,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 074,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,A,20,M,1,2.651,19,22,0.045454545,0.052631579,3,0.333333333,3,0.05131247,2.944438979,3.091042453,1.098612289,2.969821479,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 075,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,A,20,F,0,2.903,22,24,0.041666667,0.045454545,2,0.5,6,0.04844294,3.091042453,3.17805383,1.791759469,3.027368664,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 076,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,A,20,F,0,2.465,16,18,0.055555556,0.0625,2,0.5,5,0.056386988,2.772588722,2.890371758,1.609437912,2.875516857,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 077,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,A,20,M,1,2.704,16,19,0.052631579,0.0625,3,0.333333333,5,0.06217076,2.772588722,2.944438979,1.609437912,2.777870488,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 078,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,A,20,M,1,2.82,18,21,0.047619048,0.055555556,3,0.333333333,4,0.057596494,2.890371758,3.044522438,1.386294361,2.854293588,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 079,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,A,20,M,1,2.931,19,22,0.045454545,0.052631579,3,0.333333333,5,0.056597035,2.944438979,3.091042453,1.609437912,2.871798683,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 081,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,B,24,F,0,2.555,13,15,0.066666667,0.076923077,2,0.5,3,0.072157863,2.564949357,2.708050201,1.098612289,2.628899013,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 082,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,B,24,M,1,2.549,14,16,0.0625,0.071428571,2,0.5,2,0.066835795,2.63905733,2.772588722,0.693147181,2.705516494,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 083,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,B,24,M,1,2.544,14,16,0.0625,0.071428571,2,0.5,3,0.066695546,2.63905733,2.772588722,1.098612289,2.707617103,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 084,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,B,24,M,1,2.844,16,18,0.055555556,0.0625,2,0.5,3,0.065325719,2.772588722,2.890371758,1.098612289,2.728369454,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 085,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,B,24,F,0,2.708,17,19,0.052631579,0.058823529,2,0.5,3,0.058600609,2.833213344,2.944438979,1.098612289,2.837010188,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 086,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,B,24,M,1,2.729,14,16,0.0625,0.071428571,2,0.5,3,0.07170966,2.63905733,2.772588722,1.098612289,2.635129811,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 087,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,B,24,F,0,2.484,14,16,0.0625,0.071428571,2,0.5,3,0.064990726,2.63905733,2.772588722,1.098612289,2.733510696,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 088,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,B,24,F,0,2.679,15,17,0.058823529,0.066666667,2,0.5,3,0.065696239,2.708050201,2.833213344,1.098612289,2.722713595,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 089,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,B,24,F,0,2.741,15,17,0.058823529,0.066666667,2,0.5,3,0.067221521,2.708050201,2.833213344,1.098612289,2.699761827,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 090,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,B,24,M,1,2.865,17,19,0.052631579,0.058823529,2,0.5,3,0.061915785,2.833213344,2.944438979,1.098612289,2.781980119,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 092,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,B,24,M,1,2.593,17,19,0.052631579,0.058823529,2,0.5,2,0.056047971,2.833213344,2.944438979,0.693147181,2.88154733,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 093,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,B,24,F,0,2.389,17,19,0.052631579,0.058823529,2,0.5,2,0.051227933,2.833213344,2.944438979,0.693147181,2.971470321,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 094,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,B,24,M,1,2.392,17,19,0.052631579,0.058823529,2,0.5,3,0.051301755,2.833213344,2.944438979,1.098612289,2.970030316,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 095,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,B,24,F,0,2.48,18,20,0.05,0.055555556,2,0.5,3,0.050458809,2.890371758,2.995732274,1.098612289,2.986597941,24 Amazon,24 Low latitude,24,2.864,Amazon Low latitude
ARS 096,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,C,28,F,0,2.434,12,14,0.071428571,0.083333333,2,0.5,2,0.074128,2.48490665,2.63905733,0.693147181,2.601961956,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 097,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,C,28,M,1,2.438,13,14,0.071428571,0.076923077,1,1,2,0.068552156,2.564949357,2.63905733,0.693147181,2.680160419,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 099,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,C,28,M,1,2.645,14,16,0.0625,0.071428571,2,0.5,2,0.069476505,2.63905733,2.772588722,0.693147181,2.666766646,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 100,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,C,28,F,0,2.771,16,18,0.055555556,0.0625,2,0.5,3,0.063700517,2.772588722,2.890371758,1.098612289,2.753562606,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 101,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,C,28,M,1,2.515,12,13,0.076923077,0.083333333,1,1,2,0.076856067,2.48490665,2.564949357,0.693147181,2.565820867,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 102,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,C,28,F,0,2.464,12,13,0.076923077,0.083333333,1,1,2,0.075148837,2.48490665,2.564949357,0.693147181,2.588284637,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 103,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,C,28,M,1,2.588,12,14,0.071428571,0.083333333,2,0.5,2,0.079240448,2.48490665,2.63905733,0.693147181,2.535268403,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 104,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,C,28,M,1,2.861,13,15,0.066666667,0.076923077,2,0.5,2,0.080859324,2.564949357,2.708050201,0.693147181,2.515044373,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 106,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,C,28,M,1,2.596,13,15,0.066666667,0.076923077,2,0.5,2,0.073382446,2.564949357,2.708050201,0.693147181,2.612070526,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 107,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,C,28,M,1,2.554,14,16,0.0625,0.071428571,2,0.5,2,0.066975768,2.63905733,2.772588722,0.693147181,2.703424391,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 108,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,C,28,F,0,2.449,14,16,0.0625,0.071428571,2,0.5,2,0.063977127,2.63905733,2.772588722,0.693147181,2.74922965,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 109,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,C,28,M,1,2.588,14,16,0.0625,0.071428571,2,0.5,2,0.067920384,2.63905733,2.772588722,0.693147181,2.689419083,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 110,Amazon,Amazonas,-2.864,1,ARS,Low latitude,17,A25,C,28,M,1,2.572,14,16,0.0625,0.071428571,2,0.5,2,0.067477415,2.63905733,2.772588722,0.693147181,2.695962334,28 Amazon,28 Low latitude,28,2.864,Amazon Low latitude
ARS 111,Amazon,Amazonas,-2.864,1,ARS,Low latitude,3,A17,A,20,M,1,2.874,15,18,0.055555556,0.066666667,3,0.333333333,4,0.070380319,2.708050201,2.890371758,1.386294361,2.653841612,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 112,Amazon,Amazonas,-2.864,1,ARS,Low latitude,3,A17,A,20,F,0,2.838,17,20,0.05,0.058823529,3,0.333333333,5,0.061358799,2.833213344,2.995732274,1.609437912,2.791016699,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 113,Amazon,Amazonas,-2.864,1,ARS,Low latitude,3,A17,A,20,M,1,2.93,17,20,0.05,0.058823529,3,0.333333333,5,0.063235437,2.833213344,2.995732274,1.609437912,2.760890428,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
ARS 114,Amazon,Amazonas,-2.864,1,ARS,Low latitude,3,A17,A,20,M,1,2.862,19,22,0.045454545,0.052631579,3,0.333333333,5,0.055343194,2.944438979,3.091042453,1.609437912,2.894201595,20 Amazon,20 Low latitude,20,2.864,Amazon Low latitude
